t (s),Distance de fil (m)
410.745406354289,7.91536323633456
410.753418993485,7.91536726595534
410.762107235387,7.91537234719668
410.770795477288,7.91537852729852
410.776529716943,7.91538332932512
410.78378750093,7.9153910821031
410.793157531442,7.91540388442574
410.802527561954,7.91541873353027
410.813951132718,7.91543854077949
410.825374703482,7.91545999538181
410.840730299182,7.91549110526957
410.86266332666,7.91553785985768
410.875792236006,7.91556528183097
410.878764852557,7.91557111458869
410.880123155321,7.91557358599333
410.880734986096,7.91557459980453
410.881110115344,7.91557509747714
410.881203282679,7.91557519730404
410.881322563681,7.915575308556
410.881577899386,7.91557551633194
410.88204175171,7.91557584024852
410.882505604034,7.91557611923029
410.88315589216,7.91557647463673
410.885349816938,7.91557758476305
410.887543741716,7.91557862372626
410.890308010318,7.91557992717076
410.894942483751,7.91558208371076
410.913706615319,7.91559072126518
410.939423067149,7.91560214976196
410.965139518979,7.91561329817759
410.99085597081,7.91562431823877
411.01657242264,7.9156352777376
411.04228887447,7.91564616869467
411.0680053263,7.91565701003017
411.101852433873,7.91567117601706
411.144397273197,7.91568884204429
411.18694211252,7.91570635626626
411.243616920108,7.9157294566024
411.317909508356,7.9157593475096
411.409137416111,7.91579546319903
411.482985737888,7.91582423488351
411.556834059665,7.91585260453787
411.615803936337,7.91587497622485
411.67477381301,7.91589710331696
411.67478381301,7.91589710704863
411.67479381301,7.9158971107803
411.67480381301,7.91589711451196
411.67481381301,7.91589711824362
411.67483276201,7.91589712531472
411.674844511119,7.91589712969907
411.674844511123,7.91589712969907
411.67485594927,7.91589713396737
411.674867387417,7.91589713823566
411.674882382357,7.9158971438312
411.674897377297,7.91589714942673
411.674922276683,7.91589715871821
411.674992552341,7.91589718494223
411.67504734805,7.91589720538968
411.675102143759,7.9158972258371
411.675156939469,7.9158972462845
411.675211735178,7.91589726673193
411.67529154186,7.9158972965125
411.675404469183,7.91589733865265
411.675551277929,7.9158973934369
411.675740424144,7.91589746402206
411.676005910116,7.91589756310031
411.676443974663,7.91589772659941
411.677374091019,7.91589807382298
411.679903670916,7.91589901869914
411.68496283071,7.9159009105529
411.692719816654,7.91590381510925
411.700476802598,7.91590672229356
411.708233788543,7.91590962956617
411.715990774487,7.91591253492702
411.723747760432,7.91591543705054
411.731504746376,7.91591833499704
411.739261732321,7.9159212280646
411.749275289361,7.91592495469382
411.759288846401,7.91592867169946
411.771996663469,7.91593337438066
411.78768970096,7.91593915932833
411.807579658723,7.91594645640153
411.827469616487,7.91595371582506
411.84735957425,7.91596093958516
411.867249532014,7.91596812975607
411.887139489778,7.91597528823651
411.907029447541,7.91598241668188
411.926919405305,7.91598951638139
411.946809363068,7.91599658839186
411.971233435418,7.91600523602181
411.995657507767,7.91601384434604
412.025828310187,7.91602442526754
412.055999112606,7.91603494896011
412.09489200755,7.91604843203253
412.14348740874,7.91606514965125
412.202930275152,7.91608540734478
412.277342461891,7.91611047467496
412.298843834388,7.9161176447077
412.320345206884,7.91612478840347
412.341851588726,7.91613190755682
412.363357970568,7.91613900064522
412.406370734252,7.91615308360248
412.49239626162,7.91618100511836
412.664447316356,7.91623570382625
412.763375296421,7.91626646364444
412.956359203423,7.91632504866252
413.233406900316,7.91640600735851
413.406657946162,7.91645476752208
413.718968513453,7.9165395217979
413.962040856102,7.91660291382566
414.158990863445,7.91665256449115
414.318570126842,7.91669154522197
414.768313843126,7.91679610523787
415,7.91684701287859
415.152912863537,7.9168792360125
415.222251825649,7.91689369158395
415.340663790702,7.91691793368735
415.537423053571,7.91695746816044
415.906268929851,7.9170286512668
416.355345839183,7.91711024168595
416.489676398115,7.91713358280732
416.744565087362,7.91717661070691
416.883610963434,7.91719939663351
417.147446842469,7.9172413655015
417.303058201296,7.9172653544857
417.598326646529,7.9173093932528
417.953528428553,7.91735989145084
418.34184100655,7.91741215379894
418.549497658918,7.91743888403476
418.731148792248,7.91746160469663
418.971909959152,7.91749079942023
419.267481733536,7.91752525564253
419.406475140749,7.91754094197059
419.412618730464,7.91754162785806
419.430281305151,7.91754359798203
419.477348286183,7.91754883073255
419.514069091808,7.91755289211227
419.546150261506,7.91755642132896
419.576004923259,7.91755968419327
419.630706457136,7.91756561105955
419.684258942703,7.91757133890669
419.719603583178,7.91757510159071
419.736471578156,7.91757689329324
419.765884841187,7.91758001010611
419.804748085888,7.91758411628441
419.873651108958,7.9175913517322
419.909975909737,7.91759513942905
419.940887810463,7.9175983407642
419.994570038589,7.91760385188916
420,7.91760440598967
420.005429961411,7.91760495935254
420.051401500176,7.91760961618425
420.093625896819,7.91761386976235
420.125221326178,7.9176170466114
420.168706222448,7.91762140713957
420.198875214091,7.91762442027061
420.218698106889,7.9176263926925
420.257832169128,7.91763026109489
420.322068281344,7.91763654671237
420.406316465367,7.91764469514644
420.443014974327,7.9176482142522
420.490933109247,7.91765279216577
420.542224338049,7.91765766689382
420.615104474071,7.9176645299131
420.653534087004,7.91766811045817
420.711194708388,7.91767343010322
420.797346177706,7.91768128976366
420.822114380528,7.91768353137009
420.829411786212,7.91768419064895
420.884508984861,7.91768915723253
420.930615793245,7.9176932922414
421.025587825197,7.91770171723961
421.043608517534,7.91770330162116
421.077668817057,7.91770627730972
421.145837907962,7.91771217295766
421.243608708511,7.91772052322494
421.271717422585,7.91772290278576
421.283573264732,7.91772390426497
421.294425904552,7.91772482047331
421.334694493867,7.91772821465276
421.379672284042,7.91773198928062
421.427699577186,7.91773599128806
421.475302127704,7.91773992428562
421.492554093215,7.91774134121242
421.534695237058,7.9177447785021
421.614642448061,7.91775122642049
421.719674825314,7.91775958377065
421.732828372071,7.91776062177816
421.745930006101,7.91776165527562
421.789064976066,7.91776505252033
421.850484908294,7.91776986082958
421.926055349505,7.91777571159886
421.958973833697,7.91777823589895
421.965429909387,7.91777872909921
422.008040008942,7.91778196450986
422.093301475957,7.91778836293319
422.196326991999,7.9177959888417
422.201947199462,7.91779640169331
422.230424732573,7.91779849312937
422.269188097651,7.9178013347821
422.352533129794,7.91780739215896
422.435878161938,7.91781336583163
422.47218325794,7.91781593508599
422.533300645419,7.91782021593962
422.601302042886,7.91782493054731
422.637332056492,7.91782741654361
422.673953386218,7.91782993873489
422.764158678417,7.91783609694281
422.8034521037,7.91783875275287
422.822363883558,7.91784002371832
422.855899726837,7.91784226208967
422.925866421779,7.91784688206773
422.976782027019,7.917850199151
422.991420059863,7.91785115114343
422.994996116165,7.91785138381911
423.010970647722,7.91785242333317
423.058430851245,7.91785550521952
423.101460502022,7.91785828821663
423.145807105175,7.91786113623652
423.177120017077,7.91786313284466
423.199965200611,7.91786458177864
423.21884764719,7.91786577290491
423.269797992212,7.91786896001198
423.340092001232,7.91787331082288
423.370712071561,7.91787519218004
423.412237320274,7.91787773987317
423.457561261731,7.9178805131356
423.509157950817,7.91788365046086
423.559131535463,7.91788666219379
423.613433722512,7.91788990266073
423.631087461406,7.91789094907244
423.641430197166,7.9178915606144
423.677420728276,7.91789367561048
423.746330008826,7.917897681891
423.796952463603,7.91790059611259
423.812127180991,7.9179014659258
423.866521540307,7.91790458059674
423.924420706886,7.91790788085911
423.97039457657,7.91791048280747
424.045191365476,7.91791466871481
424.093500839332,7.91791734152651
424.122942537117,7.91791895535945
424.185821910737,7.91792236701805
424.217241665984,7.91792405658526
424.236362115645,7.9179250814415
424.244010845026,7.9179254908676
424.254755474519,7.9179260661869
424.293197654879,7.91792812501824
424.344860678303,7.9179308831158
424.394046914553,7.91793348993385
424.440677735628,7.91793593875644
424.478599073676,7.91793791357834
424.501082839913,7.91793907775085
424.530916547557,7.91794059328945
424.557271706969,7.91794190108876
424.582647252552,7.91794315663313
424.614446010253,7.91794475503123
424.665939312957,7.91794738012819
424.732442537542,7.91795076407115
424.822092110387,7.91795524382206
424.861143464319,7.91795716311929
424.901924483402,7.91795914811109
424.914206799836,7.91795974257561
424.921297946714,7.91796008526337
424.941684710343,7.91796105627882
424.991893737996,7.91796338704398
425,7.91796375767657
425.008106262004,7.91796413336075
425.044784182502,7.91796587644342
425.07830389962,7.91796747673487
425.174361001057,7.91797202410507
425.225338049298,7.91797440437868
425.265304896847,7.91797624776564
425.298641378276,7.91797776780695
425.342748538362,7.9179797249389
425.357292851974,7.91798035563855
425.393800432837,7.91798195374513
425.449852923735,7.91798445589782
425.507326419735,7.91798704334939
425.563729336818,7.9179895606375
425.621123091769,7.91799207973286
425.674905905304,7.91799440370019
425.707481156904,7.91799579693257
425.722683615163,7.91799644415187
425.731607680723,7.91799682288075
425.767100471474,7.91799829447944
425.795949163297,7.91799945733468
425.810670995853,7.91800004785755
425.815579562177,7.91800024615714
425.826878311515,7.9180007087359
425.864729209737,7.9180022899863
425.909197344867,7.9180041719583
425.952629259838,7.91800599930529
426.020740603868,7.91800881278073
426.085950478025,7.91801145458906
426.116639752622,7.91801268294025
426.141510855169,7.91801365913331
426.157686739505,7.91801428032497
426.16252671105,7.91801446396765
426.171710429282,7.91801481003106
426.195234390259,7.91801568859808
426.237652333114,7.91801730551502
426.276455208104,7.91801882811186
426.319399148596,7.91802053648513
426.371290950837,7.91802258634557
426.424864239526,7.91802466511133
426.471138692623,7.91802642932913
426.501520071787,7.91802757440625
426.517073211735,7.91802815739445
426.54696170915,7.91802926931341
426.60815646133,7.91803151878762
426.644198531097,7.91803283032592
426.675737757088,7.91803397748538
426.729350918607,7.91803592778484
426.755141089623,7.91803684899444
426.77131094257,7.91803741311674
426.825832409777,7.91803932413496
426.880353876984,7.91804125654729
426.914282556402,7.918042468956
426.974213410472,7.91804459410185
427.017549024075,7.91804611055953
427.046099054516,7.91804709820476
427.074668982962,7.91804805759343
427.113826071189,7.91804932423991
427.148030938878,7.91805043490258
427.20141974699,7.91805222658716
427.241229911365,7.91805358872773
427.28176288324,7.91805497016719
427.334215864279,7.91805672768958
427.406410945549,7.91805909425312
427.438868328257,7.9180601410004
427.47871971276,7.91806141628077
427.508380582431,7.91806233692511
427.526005380444,7.91806286623518
427.5534768454,7.91806369056161
427.586396312124,7.9180647032275
427.637809959892,7.9180663252835
427.703632086461,7.91806840656405
427.795498881526,7.91807124929889
427.835516057457,7.9180724623701
427.862595421795,7.91807325813846
427.888325803037,7.91807398905219
427.900150691925,7.91807431802994
427.911132548395,7.9180746211382
427.94979142602,7.91807571875511
427.989325462311,7.91807688350917
428.03930205528,7.91807838295293
428.072174052342,7.91807936106002
428.105046049403,7.91808032542528
428.133684133242,7.91808115650846
428.151592883367,7.91808167354002
428.160105018581,7.91808191816412
428.194670447667,7.91808290006654
428.245236372938,7.91808431379065
428.268544750097,7.91808495858785
428.305971589891,7.91808599571819
428.365684559039,7.9180876510452
428.40738330199,7.91808880193683
428.479475875889,7.91809070694836
428.57739568729,7.91809328766105
428.620049557137,7.91809442449947
428.644915936885,7.91809509259544
428.710013736507,7.91809682386835
428.741761364825,7.91809765719289
428.767893637373,7.91809833529658
428.790266402188,7.91809890863623
428.813077035957,7.91809947354136
428.816030106298,7.91809954488082
428.826103627604,7.91809978497998
428.83617714891,7.91810002177528
428.846250670216,7.91810025740384
428.856501870559,7.9181004972217
428.866753070902,7.91810074112286
428.8745386181,7.91810093064817
428.882324165298,7.91810112394559
428.890109712496,7.91810132021981
428.903213195025,7.91810165478537
428.916316677554,7.91810199264021
428.929420160083,7.91810233170273
428.942523642612,7.91810267054337
428.955627125141,7.91810300825591
428.96873060767,7.918103344317
428.987146303136,7.9181038133541
429.012559379261,7.91810445425806
429.047969484591,7.91810533601392
429.094205825083,7.91810647071333
429.140442165575,7.91810758995011
429.1709581503,7.91810832154546
429.208341586978,7.91810921147552
429.230031201471,7.91810971333909
429.261834967055,7.91811041921373
429.284791943837,7.91811091377064
429.288385906272,7.91811099044366
429.29693351895,7.91811117370239
429.305481131628,7.91811136080774
429.314028744305,7.91811155401996
429.327068393353,7.91811185984669
429.340108042401,7.91811217530694
429.348476441079,7.91811238037263
429.356844839757,7.91811258525671
429.365213238435,7.91811278922483
429.379494250664,7.91811313488465
429.39115033349,7.91811341480301
429.402806416316,7.91811369279621
429.414462499142,7.91811396894212
429.426118581968,7.91811424332136
429.441459437506,7.91811460192487
429.461160377897,7.91811505863933
429.485620498398,7.91811562045293
429.518011669045,7.91811635694013
429.550098935401,7.91811707936071
429.579662310192,7.91811773963417
429.590573779934,7.9181179821549
429.59842424952,7.91811815595257
429.631429206886,7.91811885695614
429.659119305378,7.91811941504513
429.674005263088,7.91811971258671
429.685308400815,7.91811994487181
429.719609450638,7.91812068363594
429.779826658115,7.91812202304731
429.789616102225,7.91812224465535
429.792719924217,7.91812231449546
429.796606941608,7.91812240177063
429.80266331186,7.91812253775738
429.810515059886,7.91812271429753
429.825527958074,7.91812305215058
429.836543453269,7.91812329976331
429.844311479997,7.91812347388645
429.85212526118,7.91812364776554
429.859939042363,7.91812381972584
429.867752823547,7.91812398969553
429.881648486545,7.91812428818455
429.893142714746,7.91812453218463
429.904636942947,7.91812477437377
429.916131171148,7.91812501522642
429.92762539935,7.91812525504842
429.94255148953,7.91812556527537
429.961528516576,7.91812595812244
429.984875875968,7.9181264394571
430,7.91812675021477
430.009981921861,7.91812695475655
430.024620125716,7.91812724011822
430.039258329571,7.91812751646098
430.053896533426,7.91812778866656
430.072493787672,7.91812813127656
430.135513384595,7.91812935498632
430.198532981517,7.91813064485086
430.26155257844,7.9181319485375
430.279670460477,7.91813232054246
430.306689726389,7.9181328662339
430.311792706952,7.91813296811697
430.318183335747,7.91813309559781
430.324573964541,7.9181332233633
430.33246670128,7.91813338183148
430.345414406091,7.91813364293429
430.358362110901,7.91813390457146
430.366601251052,7.91813407092663
430.374840391203,7.91813423608201
430.383079531354,7.91813439926657
430.391318671505,7.91813456042375
430.406418406482,7.91813485200112
430.418038661869,7.9181350738037
430.429658917257,7.91813529420915
430.437328285812,7.91813543911179
430.448722911604,7.91813565314739
430.465230460871,7.91813596015452
430.478601684242,7.91813620654685
430.498704642089,7.91813656476225
430.518162914234,7.91813689570053
430.557333494286,7.91813757580466
430.601332942011,7.9181383821182
430.645332389737,7.91813921922936
430.689331837462,7.91814005823578
430.733331285187,7.91814088181816
430.777330732912,7.91814168686237
430.804456206424,7.91814217515699
430.833623735922,7.91814269534742
430.847818287307,7.91814294147591
430.85324559966,7.91814303297785
430.859127977149,7.91814313027088
430.866188750693,7.91814324556453
430.873249524237,7.91814336013988
430.888336115289,7.91814360503076
430.899422573561,7.91814378537569
430.907247421378,7.91814391225199
430.915072269195,7.91814403795187
430.922897117012,7.91814416417361
430.935763841058,7.91814437782311
430.948630565104,7.9181445995595
430.961497289151,7.91814482780524
430.974364013197,7.91814505993104
430.987230737243,7.91814529366389
431.002681327586,7.91814557424042
431.022167965197,7.91814592598631
431.047030867383,7.91814636967851
431.081117283564,7.91814696801184
431.131682222492,7.91814783722755
431.18224716142,7.91814868879802
431.232812100347,7.918149528046
431.254838187744,7.91814987626875
431.279691527763,7.91815024392249
431.297955403309,7.91815050140728
431.306022075487,7.91815061320645
431.318323817957,7.91815078895766
431.32532262038,7.91815089375541
431.332321422803,7.91815100367715
431.339320225225,7.91815111835543
431.352043065325,7.91815133525479
431.364765905425,7.91815155938466
431.372959860876,7.91815170503138
431.381153816328,7.91815184953524
431.389347771779,7.91815199235159
431.402637146277,7.91815222072114
431.415926520776,7.91815244564867
431.429215895274,7.91815266769905
431.442505269772,7.91815288728128
431.455794644271,7.9181531046963
431.469084018769,7.91815332020828
431.487977762168,7.91815362381817
431.514329148969,7.91815404269922
431.55170266001,7.9181546295858
431.605929142426,7.91815546943982
431.649139893233,7.9181561303805
431.692350644041,7.91815675363872
431.735561394848,7.91815733926463
431.787806433704,7.9181580769267
431.800265095791,7.91815826164943
431.809444681036,7.91815840263009
431.812578351142,7.91815845201313
431.815712021247,7.91815850183931
431.819734777891,7.91815856641506
431.823757534535,7.91815863138094
431.830387754076,7.91815873932279
431.848929658907,7.9181590438605
431.856314817739,7.91815916513618
431.863699976571,7.91815928466733
431.871085135402,7.91815940216801
431.883349521966,7.91815959359429
431.89561390853,7.91815978132113
431.907878295094,7.91815996627022
431.920142681658,7.91816014908012
431.932407068222,7.91816033018271
431.947333404426,7.91816054874799
431.96601658191,7.91816082001562
431.989326004647,7.9181611555843
432.019949309638,7.91816159272238
432.074859396607,7.91816236846432
432.117894212631,7.91816293313208
432.146297191206,7.91816327811995
432.182762695668,7.91816373726707
432.231971976031,7.91816441355705
432.250559526443,7.91816468345794
432.283937786635,7.91816517004378
432.293437219503,7.91816530830187
432.296055384228,7.91816534618478
432.303582503086,7.91816545515661
432.311109621945,7.91816556466044
432.318636740803,7.91816567502401
432.331629996685,7.91816586693133
432.344623252568,7.91816605941382
432.35291243132,7.91816618091932
432.361201610072,7.91816629988716
432.369490788824,7.91816641614973
432.383205833866,7.91816660410639
432.396920878908,7.91816678806872
432.41063592395,7.91816696946858
432.424350968992,7.91816714921533
432.438066014034,7.91816732785417
432.451781059076,7.91816750571569
432.47111307279,7.91816775550414
432.498485009949,7.91816810780864
432.525529148344,7.91816845458477
432.567182748712,7.9181689568726
432.60883634908,7.91816942574151
432.650489949448,7.91816991367006
432.692143549816,7.91817044325471
432.733797150184,7.91817099636639
432.759376548013,7.9181713375613
432.785996732315,7.91817168612264
432.796617308006,7.91817182301187
432.807076962859,7.91817195784417
432.817536617713,7.91817209420314
432.827996272566,7.91817223248449
432.842259072882,7.91817242296662
432.850752981844,7.91817253688564
432.859246890805,7.91817264934476
432.862946837549,7.91817269754721
432.868596867808,7.91817276973506
432.881691000737,7.91817293150148
432.894785133666,7.91817308721578
432.907879266594,7.91817323906878
432.920973399523,7.91817338877752
432.934067532452,7.91817353834672
432.947161665381,7.91817368905713
432.964220083701,7.91817388736247
432.986841127983,7.91817415246949
433.017169415488,7.91817449044501
433.051235595098,7.91817484328447
433.101477593245,7.91817538435769
433.144468421871,7.91817589578804
433.187459250497,7.91817641017609
433.243398968994,7.91817706585951
433.280399807413,7.91817749366924
433.30891654559,7.91817781646861
433.325920498922,7.91817800500986
433.337395649218,7.91817812718283
433.340633456923,7.91817816046014
433.347579082865,7.91817823015594
433.354524708807,7.91817829875184
433.361470334749,7.91817836740213
433.374170488026,7.9181784979873
433.386870641304,7.91817863725076
433.395055537528,7.91817873061918
433.403240433752,7.91817882486242
433.411425329976,7.91817891901402
433.424674804527,7.91817907105117
433.437924279078,7.91817922259077
433.451173753628,7.91817937344996
433.464423228179,7.91817952340833
433.477672702729,7.91817967228695
433.49092217728,7.91817982001763
433.509775286786,7.91818002828622
433.53603556107,7.91818031488092
433.573116800009,7.91818071379894
433.619889019679,7.9181812092265
433.666661239349,7.91818166556176
433.713433459018,7.91818208634675
433.760205678688,7.91818253179115
433.806977898358,7.91818302240131
433.825872440798,7.91818323101501
433.84291390048,7.91818341995146
433.850471315652,7.91818350413139
433.858028730824,7.91818358938356
433.865586145996,7.91818367603449
433.878597867289,7.91818382757551
433.891609588583,7.91818398046325
433.899905106553,7.91818407656804
433.908200624523,7.91818416960869
433.916496142493,7.91818425935768
433.930239828695,7.91818440269172
433.943983514896,7.91818454124409
433.957727201098,7.91818467682223
433.9714708873,7.91818481056946
433.985214573501,7.91818494316183
433.998958259703,7.9181850750064
434.018321515464,7.91818526001199
434.045768179633,7.91818551858096
434.07300015154,7.91818577083944
434.111845520796,7.9181861036901
434.150690890051,7.91818643793862
434.189536259306,7.91818679772224
434.228381628561,7.91818717818582
434.259681252716,7.91818748918953
434.29405114744,7.91818782546717
434.324620690845,7.91818811787851
434.348838082047,7.91818834516673
434.361145617473,7.91818845572746
434.366234029418,7.91818849986829
434.372922615747,7.9181885572254
434.381064701746,7.91818862731428
434.393860861578,7.9181887393985
434.406657021411,7.91818885346203
434.414848538573,7.91818892551366
434.423040055736,7.91818899461982
434.431231572899,7.9181890619624
434.444464782538,7.91818917289444
434.457697992177,7.91818928878259
434.470931201816,7.91818940971284
434.484164411455,7.91818953401995
434.497397621093,7.91818965989965
434.510630830732,7.91818978602935
434.529459993901,7.91818996432948
434.555665461932,7.91819020900258
434.592585189586,7.91819054656668
434.628219161804,7.91819086481547
434.647902940353,7.91819103784948
434.681590578974,7.91819132733779
434.711231534159,7.91819157566834
434.755587408277,7.91819191630315
434.780903409597,7.91819210552352
434.815107619224,7.91819238064597
434.854722972879,7.91819272431309
434.873417844726,7.91819289247708
434.878168923454,7.91819293538072
434.884668289258,7.91819299450753
434.891167655063,7.91819305483905
434.899123158227,7.91819313078051
434.911636366315,7.91819325381771
434.924149574403,7.9181933793779
434.932298954723,7.91819346011037
434.940448335044,7.9181935376792
434.948597715365,7.91819361174102
434.961788075282,7.91819372607197
434.9749784352,7.91819383557548
434.988168795117,7.9181939421613
435,7.91819403626484
435.011831204883,7.91819412933022
435.024071937882,7.91819422525856
435.040035665088,7.91819435002589
435.055999392294,7.91819446915984
435.087237763412,7.91819468356554
435.131000806325,7.91819496880292
435.180535444605,7.91819532574253
435.230070082885,7.9181957326446
435.279604721165,7.91819615989398
435.329139359445,7.91819657789195
435.378673997724,7.91819697673158
435.392801725916,7.91819708689586
435.397578807079,7.9181971238195
435.406643192473,7.91819719479726
435.415707577866,7.91819726806219
435.424771963259,7.91819734414
435.438182981805,7.91819746057629
435.446446098321,7.9181975338856
435.454709214837,7.91819760576095
435.462972331353,7.91819767421111
435.471235447869,7.91819773890947
435.484890903792,7.91819784006942
435.498546359715,7.91819793659512
435.512201815638,7.91819803084076
435.525857271561,7.91819812491307
435.539512727484,7.91819822009955
435.553168183407,7.91819831668326
435.572463497901,7.91819845487763
435.599734842493,7.91819865193692
435.626452084821,7.91819884571614
435.676531448214,7.918199181816
435.709583828052,7.91819938797168
435.742636207891,7.91819960215504
435.783643233386,7.91819989698002
435.83458123858,7.91820028743123
435.862112108039,7.91820050090389
435.887430573222,7.91820069253975
435.90303550581,7.91820080802985
435.933263031853,7.91820102477353
435.944823688146,7.91820110528902
435.950780963289,7.91820114701994
435.956738238432,7.91820119011357
435.964380948068,7.91820124805268
435.977185693923,7.91820135054665
435.989990439777,7.91820145748529
435.998173716912,7.91820152520532
436.006356994047,7.9182015895121
436.014540271181,7.91820164995865
436.027689167084,7.91820174122522
436.040838062986,7.91820182829536
436.053986958888,7.91820191391388
436.067135854791,7.91820199942178
436.080284750693,7.91820208192623
436.096070594554,7.91820217481266
436.116114890438,7.91820229134946
436.142022930271,7.91820245058007
436.17861229125,7.91820269288705
436.219889369335,7.9182029779044
436.247132240872,7.91820316727177
436.28355880191,7.91820340154411
436.312984662797,7.91820357660949
436.342730794509,7.91820375510895
436.376344156918,7.91820397288409
436.405120668895,7.91820417158066
436.427276628291,7.91820432799829
436.454974032451,7.91820451970743
436.471750059754,7.91820463261061
436.476702152674,7.91820466587512
436.48332394146,7.91820471191475
436.49143481772,7.91820477136896
436.502550771845,7.91820485751625
436.513666725971,7.91820494728744
436.52147207551,7.91820500976676
436.529277425048,7.91820506907291
436.537082774587,7.91820512465228
436.549366826139,7.9182052068097
436.561650877691,7.91820528494826
436.573934929243,7.91820536117355
436.586218980796,7.91820543652925
436.598503032348,7.91820551148156
436.613803949893,7.91820560461716
436.633102996418,7.91820572200751
436.657134546405,7.9182058683519
436.688645994068,7.91820605082991
436.726102074344,7.91820625862652
436.759943924668,7.91820645039311
436.800965243825,7.91820670366135
436.828039314468,7.91820688154298
436.85517393551,7.91820706233563
436.870040462856,7.91820716090644
436.879645330086,7.91820722364081
436.916081524148,7.91820745455584
436.940070185029,7.9182076014903
436.961719912367,7.91820773216011
436.97274613332,7.91820779830615
436.976732882229,7.91820782254142
436.982847839387,7.91820786139079
436.99072776405,7.91820791493532
437.005906721735,7.9182080265974
437.015924833806,7.91820810479835
437.023460133227,7.91820816309477
437.030995432648,7.91820821848917
437.038530732069,7.91820827045773
437.050728192531,7.91820834915235
437.062925652992,7.91820842320155
437.075123113454,7.91820849456765
437.087320573916,7.91820856448392
437.09537089782,7.91820861017041
437.108325676347,7.91820868119651
437.127784058096,7.91820878311253
437.151943527074,7.91820890729539
437.176102996051,7.91820903363249
437.213526372196,7.91820924572565
437.254591552008,7.91820949669161
437.29565673182,7.91820975331051
437.336721911632,7.91821000598736
437.363824930308,7.91821016922462
437.393616223542,7.91821034447368
437.433782192061,7.91821057082384
437.455069527745,7.91821068845234
437.482763876795,7.91821084098402
437.492230468691,7.9182108935269
437.496492171562,7.91821091747389
437.499742590756,7.91821093617121
437.505422300229,7.91821097076551
437.51311532149,7.91821102187648
437.527217326703,7.91821112544096
437.538100306006,7.91821121159264
437.545810073629,7.91821127250953
437.553519841253,7.91821133032196
437.561229608876,7.91821138433285
437.57342896873,7.9182114637198
437.585628328583,7.91821153773602
437.597827688437,7.91821160838455
437.61002704829,7.91821167699245
437.622226408144,7.91821174438483
437.637418099986,7.91821182741629
437.656540037827,7.91821193135228
437.680268447417,7.91821206036588
437.711175949041,7.91821222940151
437.734497058217,7.91821235785534
437.756794303985,7.91821248140093
437.796237206525,7.91821269705493
437.835680109066,7.91821291552273
437.861712424743,7.91821305869331
437.867065277104,7.91821308798677
437.878544119133,7.91821315165544
437.916767282336,7.91821337503272
437.945320452663,7.91821354749315
437.982327999435,7.91821376903539
438.00134270647,7.91821388100784
438.017192084127,7.91821397300231
438.02360293791,7.9182140109093
438.030013791694,7.91821405090556
438.033526945239,7.91821407433824
438.037040098785,7.91821409848875
438.041621980132,7.91821413102929
438.04620386148,7.91821416422619
438.053631518495,7.91821421926409
438.06319764857,7.91821429179759
438.072318964687,7.91821435925323
438.081440280803,7.9182144219249
438.09056159692,7.91821447925085
438.105043092515,7.91821456248787
438.117057405896,7.91821462657012
438.129071719276,7.91821468838724
438.141086032657,7.91821474913528
438.153100346038,7.9182148093443
438.169155411407,7.91821488922429
438.19006831504,7.91821499635878
438.216451583247,7.91821513807353
438.240396260475,7.91821526593162
438.284616770192,7.9182155068906
438.328837279909,7.91821575913284
438.373057789626,7.91821601452858
438.417278299343,7.91821626609377
438.46149880906,7.91821651315195
438.501229680448,7.91821673276182
438.515384505264,7.91821681063629
438.523516226337,7.91821685534213
438.558938003328,7.91821704957978
438.588120328066,7.91821721168454
438.591399454532,7.91821723038904
438.597097358256,7.91821726479952
438.604798288054,7.91821731549845
438.618940486694,7.91821741814138
438.628274337797,7.91821749083379
438.635611371543,7.91821754704737
438.642948405289,7.91821759930545
438.650285439035,7.91821764703468
438.661935568221,7.91821771623457
438.673585697406,7.91821778060365
438.685235826592,7.91821784281897
438.696885955777,7.91821790415359
438.708536084963,7.91821796510333
438.723381382155,7.91821804247664
438.741994228081,7.91821813932319
438.76461856857,7.91821825717376
438.793101187126,7.91821840636493
438.836310236046,7.91821863529426
438.876132832099,7.91821884887614
438.915955428152,7.91821906431072
438.933302150992,7.91821915866152
438.967657129487,7.9182193516306
438.994989876891,7.91821951306636
439.012819067755,7.91821961752894
439.054902950261,7.91821985442499
439.086204365624,7.91822002855944
439.105895037838,7.91822013839501
439.110847241024,7.91822016667074
439.117469629946,7.91822020670672
439.125580577948,7.91822025975125
439.138351388994,7.91822035035098
439.146780124285,7.91822041365179
439.155208859575,7.91822047586913
439.163637594866,7.91822053400349
439.172066330156,7.9182205873269
439.184945477674,7.91822066181936
439.197824625193,7.91822073065614
439.210703772711,7.91822079643063
439.22358292023,7.91822086078217
439.236462067748,7.91822092466449
439.252385580939,7.91822100380636
439.272692351059,7.91822110566639
439.298612014052,7.91822123776663
439.305389941895,7.9182212727176
439.316856127827,7.91822133299376
439.355998965109,7.91822155636495
439.38772902268,7.91822175198444
439.41376395597,7.91822190703616
439.421137976427,7.91822194887147
439.43286919737,7.91822201362031
439.471807093145,7.91822223012413
439.500017929743,7.91822238604787
439.536244751081,7.91822258549081
439.579098885923,7.91822282032649
439.61300715775,7.91822300607771
439.630373851134,7.91822310137141
